,,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,GarageArea,MSZoning_E,Alley_E,LotShape_E,LandContour_E,LotConfig_E,Neighborhood_E,Condition1_E,Condition2_E,BldgType_E,HouseStyle_E,RoofStyle_E,RoofMatl_E,Exterior1st_E,MasVnrType_E,ExterQual_E,ExterCond_E,Foundation_E,BsmtQual_E,BsmtCond_E,BsmtExposure_E,BsmtFinType1_E,BsmtFinType2_E,Heating_E,HeatingQC_E,CentralAir_E,Electrical_E,KitchenQual_E,Functional_E,FireplaceQu_E,GarageType_E,GarageFinish_E,GarageQual_E,PavedDrive_E,PoolQC_E,Fence_E,SaleType_E,SaleCondition_E,MSSubClass_E,EnclosedPorch_0,BsmtFinSF2_0,LowQualFinSF_0,WoodDeckSF_0,Fireplaces_0,3SsnPorch_0,PoolArea_0,MiscVal_0,ScreenPorch_0,OpenPorchSF_0,BsmtUnfSF_0,GarageArea_0,2ndFlrSF_0,TotalBsmtSF_0,MasVnrArea_0,cluster_0,cluster_1,cluster_2,cluster_3,cluster_4,cluster_5,GarageArea_bin
train,43,9200,5,6,7.588829878307813,1980,0.0,5.638354669333745,6.844815479208263,6.844815479208263,0.0,6.844815479208263,1.0,1,0,3,1,5,308.0,4.0,3.0,2.0,2.0,5.0,17.0,5.0,5.0,5.0,6.0,5.0,3.0,12.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,6.0,3.0,2.0,6.0,2.0,7.0,2.0,3.0,2.0,4.0,3.0,1.0,3.0,5.0,5.0,12.0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,6.7,8.25,8.75,7.0,23.0,3.0,1
train,44,7945,5,6,7.580699752224563,1959,0.0,5.19295685089021,7.048386408721883,7.048386408721883,0.0,7.048386408721883,1.0,1,0,3,1,6,300.0,4.0,3.0,1.0,2.0,1.0,11.0,5.0,5.0,5.0,6.0,2.0,3.0,11.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,5.0,2.0,6.0,5.0,2.0,4.0,2.0,7.0,2.0,6.0,3.0,4.0,3.0,1.0,5.0,5.0,5.0,12.0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,6.7,7.25,7.75,7.333333333333333,23.0,3.0,1
train,45,7658,9,5,7.603897968521881,2005,412.0,6.124683390894205,7.469083884921234,7.469083884921234,0.0,7.469083884921234,1.0,2,0,2,1,6,576.0,4.0,3.0,1.0,2.0,1.0,24.0,5.0,5.0,4.0,6.0,5.0,3.0,5.0,3.0,4.0,4.0,6.0,5.0,4.0,2.0,7.0,6.0,6.0,5.0,2.0,6.0,4.0,7.0,5.0,6.0,3.0,4.0,3.0,1.0,5.0,5.0,5.0,14.0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,11.4,22.25,22.75,16.333333333333332,23.0,14.5,2
train,46,12822,7,5,7.602900462204755,2003,0.0,7.20934025660291,7.268920128193722,7.325807502595773,6.448889394146858,7.673223121121708,1.0,1,1,1,1,6,670.0,4.0,3.0,2.0,2.0,5.0,12.0,5.0,5.0,5.0,3.0,2.0,3.0,12.0,2.0,3.0,4.0,6.0,5.0,4.0,2.0,7.0,6.0,6.0,5.0,2.0,6.0,3.0,7.0,6.0,6.0,3.0,4.0,3.0,1.0,5.0,5.0,2.0,7.0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,11.4,16.5,17.0,16.333333333333332,27.0,12.5,2
train,47,11096,8,5,7.604396348796338,2006,0.0,3.2188758248682006,7.4127640174265625,7.4127640174265625,0.0,7.4127640174265625,0.0,2,0,3,1,7,826.0,5.0,3.0,1.0,2.0,1.0,20.0,5.0,5.0,5.0,6.0,2.0,3.0,12.0,2.0,3.0,4.0,6.0,4.0,4.0,4.0,7.0,6.0,6.0,5.0,2.0,6.0,3.0,7.0,2.0,6.0,3.0,4.0,3.0,1.0,5.0,5.0,5.0,12.0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,13.3,16.5,17.0,22.666666666666668,27.0,17.5,3
train,48,4456,4,5,7.560601162768557,2008,0.0,0.0,6.602587892189336,6.602587892189336,6.57507584059962,7.2813856635702825,0.0,2,0,2,3,8,0.0,2.0,3.0,1.0,2.0,1.0,6.0,5.0,5.0,1.0,7.0,2.0,3.0,5.0,2.0,2.0,4.0,2.0,3.0,4.0,2.0,6.0,6.0,6.0,4.0,2.0,6.0,2.0,7.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,9.0,6.0,4.0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,4.1,7.25,7.75,6.0,14.0,3.5,1
train,49,7742,5,7,7.584264818389059,1966,0.0,6.638567789166521,6.862757913051401,6.862757913051401,0.0,6.862757913051401,1.0,1,0,3,1,6,386.0,4.0,3.0,1.0,2.0,1.0,7.0,5.0,5.0,5.0,6.0,2.0,3.0,9.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,3.0,6.0,6.0,5.0,2.0,6.0,2.0,7.0,2.0,6.0,2.0,4.0,3.0,1.0,3.0,5.0,5.0,12.0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,11.4,7.25,7.75,15.333333333333334,14.0,11.0,2
train,50,13869,6,6,7.599901959208498,1997,0.0,5.209486152841421,6.678342114654332,6.678342114654332,6.517671272912275,7.293697720601438,0.0,2,0,3,1,6,388.0,4.0,3.0,4.0,2.0,3.0,15.0,5.0,5.0,5.0,7.0,2.0,3.0,12.0,2.0,2.0,4.0,6.0,4.0,4.0,4.0,7.0,6.0,6.0,4.0,2.0,6.0,2.0,7.0,2.0,6.0,4.0,4.0,3.0,1.0,5.0,5.0,5.0,15.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,11.4,7.25,7.75,16.666666666666668,14.0,11.0,2
train,51,6240,6,6,7.5678626054638825,1950,0.0,0.0,6.705639094860003,6.705639094860003,0.0,7.0707241072602764,0.0,1,0,3,1,6,528.0,2.0,3.0,1.0,2.0,1.0,4.0,5.0,5.0,5.0,3.0,2.0,3.0,6.0,2.0,2.0,4.0,6.0,3.0,4.0,2.0,6.0,6.0,6.0,3.0,2.0,6.0,2.0,7.0,5.0,3.0,2.0,4.0,3.0,1.0,3.0,5.0,5.0,7.0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,8.7,7.25,7.75,15.0,14.0,11.0,2
train,52,8472,5,5,7.582738488914411,1963,0.0,4.653960350157523,6.705639094860003,6.705639094860003,0.0,6.705639094860003,1.0,1,0,2,1,5,516.0,2.0,3.0,4.0,1.0,3.0,2.0,7.0,5.0,2.0,6.0,2.0,3.0,6.0,2.0,1.0,4.0,3.0,4.0,4.0,5.0,4.0,5.0,6.0,3.0,1.0,6.0,2.0,7.0,2.0,2.0,2.0,4.0,3.0,1.0,5.0,5.0,5.0,5.0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,8.7,6.75,7.75,18.0,13.0,12.5,2
train,53,50271,9,5,7.591861714889934,1987,0.0,7.501634457883413,7.519149957669823,7.519149957669823,0.0,7.519149957669823,2.0,0,1,0,1,5,894.0,4.0,3.0,2.0,3.0,1.0,21.0,5.0,5.0,5.0,6.0,2.0,8.0,7.0,2.0,3.0,4.0,3.0,5.0,4.0,5.0,7.0,6.0,6.0,4.0,2.0,6.0,3.0,7.0,5.0,6.0,4.0,4.0,3.0,1.0,5.0,5.0,5.0,12.0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,14.1,17.75,19.0,22.666666666666668,27.0,17.5,3
train,54,7134,5,5,7.578656850594762,1955,0.0,5.953243334287785,5.953243334287785,7.215975002651466,0.0,7.215975002651466,0.0,1,0,3,1,6,572.0,4.0,3.0,1.0,1.0,1.0,11.0,5.0,5.0,5.0,5.0,2.0,3.0,5.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,5.0,6.0,6.0,3.0,2.0,6.0,2.0,4.0,4.0,3.0,2.0,4.0,3.0,1.0,3.0,5.0,5.0,11.0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,11.4,12.25,11.5,14.666666666666666,16.0,9.5,2
train,55,10175,6,5,7.583247524303362,1964,272.0,6.19644412779452,7.262628600974241,7.262628600974241,0.0,7.262628600974241,0.0,2,0,3,1,7,576.0,4.0,3.0,2.0,2.0,1.0,11.0,5.0,5.0,5.0,6.0,2.0,3.0,9.0,3.0,2.0,4.0,3.0,3.0,4.0,2.0,3.0,6.0,6.0,4.0,2.0,6.0,2.0,7.0,5.0,6.0,3.0,4.0,3.0,1.0,5.0,5.0,5.0,12.0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,11.4,7.25,7.75,15.333333333333334,14.0,11.0,2
train,56,2645,8,5,7.600902459542082,2000,456.0,6.476972362889683,6.878326468291325,6.891625897052253,6.6293632534374485,7.461640392208575,1.0,2,1,3,1,7,480.0,5.0,2.0,1.0,2.0,1.0,20.0,5.0,5.0,3.0,7.0,2.0,3.0,5.0,3.0,3.0,4.0,6.0,4.0,4.0,2.0,7.0,6.0,6.0,5.0,2.0,6.0,3.0,7.0,2.0,6.0,4.0,4.0,3.0,1.0,5.0,5.0,2.0,6.0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,9.8,16.5,17.0,16.333333333333332,27.0,12.5,2
train,57,11645,7,5,7.60339933974067,2004,0.0,0.0,6.7580945044277305,6.7580945044277305,6.7580945044277305,7.450660796211539,0.0,2,1,3,1,7,565.0,4.0,3.0,2.0,2.0,3.0,17.0,5.0,5.0,5.0,7.0,2.0,3.0,12.0,2.0,3.0,4.0,6.0,4.0,4.0,2.0,6.0,6.0,6.0,5.0,2.0,6.0,3.0,7.0,2.0,6.0,3.0,4.0,3.0,1.0,5.0,5.0,5.0,15.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,11.4,16.5,17.0,15.0,27.0,12.5,2
train,58,13682,10,5,7.604396348796338,2006,1031.0,0.0,7.252053951852814,7.2633296174768365,7.326465613840322,7.988203597022576,0.0,3,1,3,1,10,641.0,4.0,3.0,4.0,4.0,5.0,23.0,5.0,5.0,5.0,7.0,5.0,3.0,12.0,3.0,4.0,4.0,6.0,5.0,4.0,5.0,6.0,6.0,6.0,5.0,2.0,6.0,3.0,7.0,5.0,7.0,4.0,4.0,3.0,1.0,5.0,9.0,6.0,15.0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,11.4,15.5,17.75,15.0,27.0,12.5,2
train,59,7200,5,7,7.587310506022615,1972,0.0,6.450470422144176,6.660575149839686,6.660575149839686,0.0,6.660575149839686,0.0,1,0,2,1,4,352.0,4.0,3.0,1.0,1.0,1.0,17.0,5.0,5.0,5.0,6.0,2.0,3.0,9.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,5.0,6.0,6.0,5.0,2.0,6.0,2.0,7.0,2.0,3.0,2.0,4.0,3.0,1.0,3.0,5.0,5.0,12.0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,6.7,6.75,7.75,8.0,14.0,3.5,1
train,60,13072,6,5,7.60339933974067,2004,0.0,6.848005274576363,7.055312843339752,7.055312843339752,0.0,7.055312843339752,1.0,1,1,3,1,5,576.0,4.0,3.0,1.0,2.0,1.0,13.0,2.0,5.0,5.0,6.0,2.0,3.0,12.0,2.0,2.0,4.0,6.0,4.0,4.0,2.0,5.0,6.0,6.0,5.0,2.0,6.0,3.0,7.0,2.0,3.0,2.0,4.0,3.0,1.0,5.0,9.0,6.0,12.0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,11.4,16.5,17.0,14.666666666666666,27.0,12.5,2
train,61,7200,5,7,7.560601162768557,1996,0.0,0.0,6.274762021241939,6.366470447731438,6.274762021241939,7.013915474810528,0.0,1,0,3,1,6,288.0,2.0,3.0,1.0,2.0,1.0,2.0,5.0,5.0,5.0,4.0,2.0,3.0,5.0,2.0,2.0,4.0,2.0,3.0,3.0,2.0,6.0,6.0,6.0,3.0,1.0,6.0,1.0,7.0,2.0,3.0,2.0,4.0,1.0,1.0,5.0,5.0,5.0,13.0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,4.1,3.25,4.0,6.0,6.0,3.0,1
train,62,6442,8,5,7.604396348796338,2006,178.0,3.2188758248682006,7.223295679562314,7.223295679562314,0.0,7.223295679562314,0.0,2,0,2,1,6,484.0,4.0,3.0,2.0,2.0,1.0,24.0,5.0,5.0,4.0,6.0,2.0,3.0,12.0,5.0,3.0,4.0,6.0,4.0,5.0,3.0,7.0,6.0,6.0,5.0,2.0,6.0,3.0,7.0,5.0,6.0,3.0,4.0,3.0,1.0,5.0,5.0,5.0,14.0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,11.4,16.5,17.0,15.333333333333334,27.0,12.5,2
train,63,10300,7,6,7.561121589530238,1950,0.0,0.0,6.3578422665081,6.805722553416985,6.695798917058491,7.444833273892193,0.0,2,0,3,1,9,480.0,2.0,3.0,2.0,1.0,1.0,6.0,4.0,3.0,5.0,7.0,2.0,3.0,8.0,2.0,2.0,4.0,2.0,3.0,4.0,2.0,6.0,6.0,6.0,4.0,2.0,6.0,2.0,7.0,2.0,3.0,2.0,4.0,3.0,1.0,4.0,5.0,5.0,10.0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,8.7,5.75,6.75,15.0,14.0,11.0,2
train,64,9375,7,5,7.599901959208498,1998,573.0,6.606650186198215,6.964135612418245,6.964135612418245,6.885509670034818,7.618251097876695,1.0,2,1,3,1,8,645.0,4.0,3.0,1.0,2.0,1.0,17.0,5.0,5.0,5.0,7.0,2.0,3.0,12.0,3.0,2.0,4.0,6.0,4.0,4.0,2.0,7.0,6.0,6.0,5.0,2.0,6.0,3.0,7.0,2.0,6.0,3.0,4.0,3.0,1.0,4.0,5.0,5.0,15.0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,11.4,16.5,17.0,16.333333333333332,27.0,12.5,2
train,65,9591,8,5,7.60339933974067,2005,344.0,0.0,7.042286171939743,7.042286171939743,7.193685818395112,7.813591552952433,0.0,2,1,4,1,9,852.0,4.0,3.0,1.0,2.0,1.0,24.0,5.0,5.0,5.0,7.0,2.0,3.0,12.0,3.0,3.0,4.0,6.0,5.0,4.0,4.0,6.0,6.0,6.0,5.0,2.0,6.0,3.0,7.0,5.0,7.0,3.0,4.0,3.0,1.0,5.0,5.0,5.0,15.0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,14.1,16.5,17.0,22.333333333333332,27.0,17.5,3
train,66,19900,7,5,7.58629630715272,1989,287.0,6.816735880594968,7.5745584842024805,7.699842407396986,0.0,7.699842407396986,1.0,2,0,3,1,7,576.0,4.0,3.0,1.0,2.0,1.0,11.0,9.0,5.0,5.0,6.0,2.0,3.0,10.0,3.0,2.0,4.0,3.0,4.0,4.0,5.0,7.0,6.0,6.0,3.0,2.0,6.0,2.0,4.0,5.0,6.0,3.0,4.0,3.0,1.0,5.0,5.0,5.0,12.0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,11.4,10.5,11.5,16.666666666666668,16.0,9.5,2
train,67,10665,7,5,7.602900462204755,2003,167.0,6.921658184151129,7.282073658093465,7.299797366758161,0.0,7.299797366758161,1.0,2,0,3,1,7,558.0,4.0,3.0,2.0,2.0,1.0,17.0,5.0,5.0,5.0,6.0,2.0,3.0,12.0,3.0,3.0,4.0,6.0,4.0,4.0,4.0,7.0,6.0,6.0,5.0,2.0,6.0,3.0,7.0,2.0,6.0,3.0,4.0,3.0,1.0,5.0,5.0,5.0,12.0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,11.4,16.5,17.0,16.666666666666668,27.0,12.5,2
train,68,4608,4,6,7.57353126274595,1950,0.0,0.0,6.617402977974478,6.617402977974478,0.0,6.617402977974478,0.0,1,0,2,1,4,220.0,2.0,3.0,1.0,2.0,3.0,6.0,1.0,5.0,5.0,6.0,2.0,3.0,5.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,6.0,6.0,6.0,3.0,2.0,6.0,2.0,7.0,2.0,6.0,2.0,4.0,3.0,1.0,5.0,5.0,5.0,1.0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,4.1,7.25,8.0,6.0,14.0,3.5,1
train,69,15593,7,4,7.577633832602728,1953,0.0,6.403574197934815,7.173958319756794,7.173958319756794,6.891625897052253,7.7354333524996886,0.0,2,0,3,1,7,667.0,4.0,3.0,1.0,2.0,3.0,19.0,5.0,5.0,5.0,3.0,2.0,3.0,11.0,2.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,6.0,5.0,3.0,2.0,6.0,2.0,7.0,4.0,6.0,4.0,4.0,3.0,1.0,5.0,5.0,5.0,7.0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,11.4,7.25,7.75,12.666666666666666,14.0,8.5,2
train,70,13651,7,6,7.587817219993427,1973,1115.0,7.53955882930103,7.707062655370473,7.707062655370473,0.0,7.707062655370473,1.0,2,0,3,1,8,516.0,4.0,3.0,2.0,2.0,1.0,11.0,5.0,5.0,5.0,6.0,2.0,3.0,10.0,3.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,5.0,2.0,6.0,2.0,7.0,5.0,6.0,4.0,4.0,3.0,1.0,5.0,5.0,5.0,12.0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,11.4,7.25,8.0,14.666666666666666,14.0,11.0,2
train,71,7599,4,6,7.592366128519796,2006,0.0,6.338594078203183,6.740519359606223,6.740519359606223,0.0,6.740519359606223,1.0,1,0,2,1,4,360.0,4.0,3.0,1.0,2.0,3.0,12.0,5.0,5.0,5.0,6.0,2.0,3.0,9.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,5.0,6.0,6.0,3.0,2.0,6.0,2.0,7.0,2.0,3.0,2.0,4.0,3.0,1.0,5.0,5.0,5.0,12.0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,6.7,7.25,7.75,8.0,14.0,3.5,1
train,72,10141,7,5,7.6004023345004,1998,40.0,0.0,6.725033642166843,6.786716950605081,6.726233402358747,7.449498005382849,0.0,2,1,3,1,7,427.0,4.0,3.0,2.0,2.0,3.0,15.0,5.0,5.0,5.0,7.0,2.0,3.0,12.0,3.0,2.0,4.0,6.0,4.0,4.0,2.0,6.0,6.0,6.0,4.0,2.0,6.0,2.0,7.0,4.0,6.0,4.0,4.0,3.0,1.0,5.0,5.0,5.0,15.0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,11.4,7.25,7.75,15.0,14.0,11.0,2
train,73,10200,5,7,7.578145472419466,2003,104.0,5.771441123130016,6.99117688712121,6.99117688712121,0.0,6.99117688712121,1.0,1,0,3,1,6,490.0,4.0,3.0,1.0,2.0,1.0,11.0,5.0,5.0,5.0,6.0,2.0,3.0,6.0,3.0,2.0,4.0,3.0,3.0,4.0,2.0,5.0,2.0,6.0,4.0,2.0,6.0,2.0,7.0,2.0,6.0,2.0,4.0,3.0,1.0,2.0,5.0,5.0,12.0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,11.4,7.25,7.75,12.0,23.0,9.0,2
train,74,5790,3,6,7.557994958530806,1950,0.0,0.0,6.734591659972948,6.734591659972948,6.641182169740591,7.381501894506707,0.0,2,0,3,2,8,379.0,2.0,3.0,1.0,2.0,3.0,6.0,5.0,5.0,5.0,7.0,1.0,3.0,12.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,6.0,6.0,6.0,4.0,1.0,6.0,2.0,7.0,2.0,3.0,2.0,4.0,3.0,1.0,5.0,5.0,5.0,7.0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,8.7,6.0,6.75,15.0,14.0,11.0,2
train,75,1596,4,5,7.587817219993427,1973,0.0,6.137727054086234,6.137727054086234,6.267200548541362,6.137727054086234,6.8966943316227125,1.0,1,0,2,1,5,297.0,2.0,3.0,1.0,2.0,1.0,1.0,5.0,5.0,3.0,5.0,2.0,3.0,13.0,2.0,2.0,4.0,3.0,4.0,4.0,5.0,7.0,6.0,6.0,3.0,2.0,6.0,2.0,7.0,2.0,7.0,2.0,4.0,3.0,1.0,2.0,5.0,5.0,2.0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,4.1,7.25,7.75,7.666666666666667,14.0,3.5,1
train,76,8475,4,7,7.579167967396076,1956,0.0,5.43372200355424,6.859614903654202,6.859614903654202,0.0,6.859614903654202,0.0,1,0,2,1,4,283.0,4.0,3.0,2.0,2.0,1.0,11.0,5.0,5.0,5.0,6.0,2.0,3.0,12.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,5.0,6.0,6.0,5.0,2.0,4.0,2.0,7.0,2.0,3.0,2.0,4.0,3.0,1.0,5.0,5.0,5.0,12.0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,6.7,7.25,7.75,8.0,14.0,3.5,1
train,77,8635,5,5,7.575071699507561,2001,0.0,5.820082930352362,6.511745329644728,6.9782137426306985,5.365976015021851,7.1592919047975645,1.0,1,0,2,1,6,240.0,2.0,3.0,1.0,2.0,1.0,4.0,5.0,5.0,5.0,3.0,2.0,3.0,6.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,3.0,5.0,6.0,3.0,2.0,6.0,2.0,4.0,2.0,3.0,2.0,4.0,3.0,1.0,3.0,5.0,5.0,7.0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,4.1,10.5,11.5,7.0,8.0,7.0,1
train,78,10778,4,5,7.585281078639126,1968,0.0,0.0,7.478169694159785,7.478169694159785,0.0,7.478169694159785,0.0,2,0,4,2,8,0.0,4.0,3.0,1.0,2.0,1.0,7.0,5.0,5.0,2.0,6.0,5.0,3.0,9.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,6.0,6.0,6.0,3.0,1.0,6.0,2.0,7.0,2.0,1.0,1.0,2.0,3.0,1.0,5.0,5.0,5.0,5.0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,6.7,8.25,8.75,6.0,14.0,3.5,1
train,79,10440,5,6,7.555381944240273,1981,0.0,0.0,6.089044875446846,6.52649485957079,6.3080984415095305,7.115582126184454,0.0,1,1,2,1,5,440.0,2.0,1.0,1.0,2.0,3.0,6.0,5.0,5.0,5.0,7.0,2.0,3.0,6.0,2.0,2.0,4.0,6.0,3.0,4.0,2.0,6.0,6.0,6.0,4.0,2.0,6.0,2.0,7.0,2.0,3.0,2.0,4.0,3.0,1.0,3.0,5.0,5.0,7.0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,5.3,7.25,7.75,15.0,14.0,11.0,2
train,80,13000,6,6,7.585281078639126,1968,576.0,6.1070228877422545,6.799055862058796,7.075808863978387,6.8679744089702925,7.669961995473577,0.0,2,1,4,1,8,509.0,4.0,3.0,1.0,2.0,3.0,11.0,5.0,5.0,5.0,7.0,2.0,3.0,12.0,3.0,2.0,3.0,3.0,4.0,4.0,2.0,2.0,6.0,6.0,3.0,2.0,6.0,3.0,7.0,5.0,6.0,4.0,4.0,3.0,1.0,5.0,5.0,5.0,15.0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,11.4,16.5,16.25,16.333333333333332,27.0,12.5,2
train,81,4500,6,5,7.6004023345004,1998,443.0,7.091742115095153,7.121252453244542,7.198931240688173,0.0,7.198931240688173,1.0,2,0,2,1,5,405.0,2.0,3.0,1.0,2.0,2.0,12.0,5.0,5.0,4.0,6.0,5.0,3.0,12.0,3.0,2.0,3.0,6.0,5.0,5.0,2.0,7.0,6.0,6.0,5.0,2.0,6.0,2.0,7.0,2.0,6.0,4.0,4.0,3.0,1.0,5.0,5.0,5.0,14.0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,8.7,8.25,9.0,16.333333333333332,14.0,11.0,2
train,82,10206,8,5,7.60489448081162,2007,468.0,3.5263605246161616,7.355001921105257,7.355001921105257,0.0,7.355001921105257,0.0,2,0,3,1,6,758.0,4.0,3.0,1.0,2.0,1.0,20.0,5.0,5.0,5.0,6.0,2.0,3.0,12.0,5.0,2.0,4.0,6.0,4.0,4.0,2.0,7.0,6.0,6.0,5.0,2.0,6.0,3.0,7.0,5.0,6.0,3.0,4.0,3.0,1.0,5.0,5.0,5.0,12.0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,14.1,16.5,17.0,22.0,27.0,17.5,3
train,83,8892,5,5,7.581209826196346,1960,66.0,0.0,6.97166860472579,6.97166860472579,0.0,6.97166860472579,0.0,1,1,3,1,6,461.0,4.0,3.0,2.0,2.0,1.0,11.0,5.0,5.0,5.0,6.0,2.0,3.0,5.0,1.0,2.0,4.0,3.0,3.0,4.0,2.0,6.0,6.0,6.0,4.0,2.0,6.0,2.0,7.0,2.0,3.0,2.0,4.0,3.0,1.0,5.0,4.0,5.0,12.0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,11.4,7.25,7.75,15.0,14.0,11.0,2
train,84,8530,7,5,7.59890045687141,1996,22.0,0.0,5.953243334287785,6.690842277418564,6.508769136971682,7.29641326877392,0.0,2,1,3,1,7,400.0,4.0,3.0,2.0,2.0,1.0,15.0,5.0,5.0,5.0,5.0,2.0,3.0,9.0,3.0,2.0,4.0,6.0,4.0,4.0,2.0,6.0,6.0,6.0,4.0,2.0,6.0,2.0,7.0,4.0,7.0,4.0,4.0,3.0,1.0,5.0,5.0,5.0,11.0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,11.4,7.25,7.75,15.0,14.0,11.0,2
train,85,16059,8,5,7.596894438144544,1992,284.0,0.0,7.161622002939187,7.171656822768514,7.018401799069201,7.790696031174738,0.0,2,1,4,1,9,462.0,4.0,3.0,1.0,2.0,3.0,25.0,5.0,5.0,5.0,7.0,5.0,3.0,9.0,3.0,3.0,4.0,3.0,4.0,4.0,2.0,6.0,6.0,6.0,5.0,2.0,6.0,3.0,7.0,4.0,6.0,2.0,4.0,3.0,1.0,5.0,5.0,5.0,15.0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,11.4,17.25,17.75,15.0,27.0,12.5,2
train,86,11911,6,5,7.603897968521881,2005,0.0,0.0,6.529418838262226,6.529418838262226,6.776506992372183,7.353081920515432,0.0,2,1,3,1,6,400.0,4.0,3.0,4.0,2.0,1.0,15.0,5.0,5.0,5.0,7.0,2.0,3.0,12.0,2.0,3.0,4.0,6.0,4.0,4.0,4.0,6.0,6.0,6.0,5.0,2.0,6.0,3.0,7.0,5.0,7.0,4.0,4.0,3.0,1.0,5.0,5.0,5.0,15.0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,11.4,16.5,17.0,15.0,27.0,12.5,2
train,87,3951,6,5,7.605890001053122,2009,76.0,0.0,6.418364935936212,6.418364935936212,6.418364935936212,7.110696122978827,0.0,2,1,2,1,4,528.0,5.0,2.0,1.0,2.0,3.0,20.0,5.0,5.0,4.0,7.0,2.0,3.0,12.0,5.0,3.0,4.0,6.0,4.0,4.0,4.0,6.0,6.0,6.0,5.0,2.0,6.0,3.0,7.0,2.0,3.0,3.0,4.0,3.0,1.0,5.0,9.0,6.0,6.0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,9.4,16.5,17.0,15.0,27.0,12.5,2
